File	Lemma	Sense_Id	ExampLineNo	Annotator1	WNOffset1	POS1	Annotator2	WNOffset2	POS2	FinalWNOffset
3562-wei.xml	围	1	9	7	01469999	v	10	01862896	v	01862896
3562-wei.xml	围	1	10	7	02433771	v	13	01469999	v	02433771
3567-wei.xml	为	1	7	5	02622439	v	11	02670846	v	02670846
3567-wei.xml	为	2	19	11	02450790	v	8	02481345	v	02450790
3567-wei.xml	为	7	79	13	02566500	v	5	02567910	v	02566500
3582-wei-ren.xml	委任	1	9	7	02481345	v	11	02481345	v	02481345
3587-wei.xml	未	1	8	4	00024432	adv	10	00024432	adv	00024432
3587-wei.xml	未	1	9	5	00024432	adv	11	00024432	adv	00024432
3594-wei.xml	位	1	8	13	02700775	v	5	02133811	adj	02133811
3594-wei.xml	位	4	48	9	02675405	adj	4	13763162	n	13763162
3613-wen.xml	问	1	8	7	00786389	v	10	00899241	v	00786389
3613-wen.xml	问	1	9	5	00786389	v	10	00786389	v	00786389
3613-wen.xml	问	2	23	10	00786389	v	5	00618360	v	00618360
3613-wen.xml	问	2	24	5	00786389	v	13	00899241	v	00899241
3620-wu.xml	无	1	8	10	02276242	adj	4	02638434	v	02638434
3620-wu.xml	无	1	9	5	02276797	adj	9	07219764	n	02276797
3620-wu.xml	无	1	10	13	13762308	n	4	13762308	n	13762308
3620-wu.xml	无	2	23	13	13762308	n	8	13762308	n	13762308
3620-wu.xml	无	3	36	13	02276242	adj	4	00024432	adv	00024432
3642-wu.xml	务	1	8	11	02380222	v	5	02380222	v	02380222
3642-wu.xml	务	1	9	5	02566500	v	10	02380222	v	02566500
3650-xi-yin.xml	吸引	1	8	10	01507886	v	7	01507886	v	01507886
3650-xi-yin.xml	吸引	1	9	11	01507886	v	5	01507886	v	01507886
3650-xi-yin.xml	吸引	1	10	9	01507886	v	7	01811849	v	01811849
3655-xi-wang.xml	希望	1	8	11	01830665	v	4	00721987	v	00721987
3655-xi-wang.xml	希望	1	9	10	01828281	v	7	01830665	v	01830665
3655-xi-wang.xml	希望	2	22	13	07556441	n	4	07526972	n	07556441
3655-xi-wang.xml	希望	3	35	4	14507501	n	10	07556441	n	14507501
3662-xi.xml	喜	1	8	5	01806033	adj	9	01151786	adj	01151786
3662-xi.xml	喜	1	9	10	01151786	adj	4	14010908	n	14010908
3662-xi.xml	喜	2	22	13	01780873	v	7	01780873	v	01780873
3662-xi.xml	喜	3	35	5	01073670	n	9	14010908	n	14010908
3667-xi.xml	系	1	8	11	02610777	v	4	02622439	v	02622439
3667-xi.xml	系	1	9	11	02610777	v	4	02610777	v	02610777
3667-xi.xml	系	2	22	4	02628315	v	10	02610777	v	02628315
3667-xi.xml	系	3	35	8	08131836	n	9	08131836	n	08131836
3670-xi-tong.xml	系统	1	8	10	02391502	adj	8	02391502	adj	02391502
3670-xi-tong.xml	系统	1	9	7	05734541	n	10	08452398	n	08452398
3678-xia.xml	下	10	135	9	00095870	adv	5	01974840	v	01974840
3678-xia.xml	下	11	148	10	01065071	v	8	01062366	v	01062366
3678-xia.xml	下	12	161	5	00949109	v	13	01757273	v	00949109
3678-xia.xml	下	12	162	9	01620211	v	4	00667394	v	00667394
3678-xia.xml	下	12	164	10	02321629	v	7	01037675	v	01037675
3678-xia.xml	下	14	190	4	00485097	v	13	00353480	v	00485097
3678-xia.xml	下	14	191	7	00485097	v	13	00035367	adj	00485097
3678-xia.xml	下	16	217	8	01075360	v	9	01075360	v	01075360
3678-xia.xml	下	17	230	7	01454453	v	10	01839438	v	01839438
3678-xia.xml	下	2	25	11	00489606	adv	5	08528313	n	00489606
3678-xia.xml	下	20	271	8	01396976	adj	13	08528313	n	08528313
3678-xia.xml	下	21	284	5	01477180	v	13	00095870	adv	00095870
3678-xia.xml	下	3	41	7	00488582	adv	11	00488582	adv	00488582
3678-xia.xml	下	4	54	11	00128838	adj	4	00128838	adj	00128838
3678-xia.xml	下	4	55	13	00128838	adj	4	00128838	adj	00128838
3678-xia.xml	下	4	56	4	01051260	adj	13	02209815	adj	02209815
3678-xia.xml	下	5	69	8	01162686	v	9	02271905	v	01162686
3678-xia.xml	下	5	70	5	02275982	v	9	02536865	v	02536865
3678-xia.xml	下	6	83	5	00095870	adv	9	01199976	v	01199976
3678-xia.xml	下	7	96	4	02020375	v	13	01839438	v	02020375
3678-xia.xml	下	8	109	4	02019914	v	9	02019914	v	02019914
3678-xia.xml	下	9	122	8	02417219	v	13	00234667	adv	02417219
3690-xia-jiang.xml	下降	1	8	8	00151509	v	9	00151509	v	00151509
3690-xia-jiang.xml	下降	1	9	13	00151509	v	7	00151509	v	00151509
3690-xia-jiang.xml	下降	1	10	7	00151509	v	9	00151509	v	00151509
3690-xia-jiang.xml	下降	1	11	8	00151509	v	9	00151509	v	00151509
3690-xia-jiang.xml	下降	3	38	8	01974840	v	13	01974840	v	01974840
3691-xia-lai.xml	下来	2	21	4	00008423	adv	9	01006696	adj	01006696
3691-xia-lai.xml	下来	2	22	7	00095870	adv	11	00095870	adv	00095870
3691-xia-lai.xml	下来	2	24	7	00128838	adj	9	00054750	adv	00054750
3691-xia-lai.xml	下来	3	37	13	01974840	v	4	02019914	v	02019914
3693-xia-qu.xml	下去	1	8	11	02690747	v	5	02690747	v	02690747
3713-xian-shi.xml	显示	1	8	9	02153218	v	4	02141597	v	02141597
3713-xian-shi.xml	显示	1	9	8	00822637	v	13	00666706	v	00822637
3713-xian-shi.xml	显示	1	10	8	00774685	v	11	00925764	v	00925764
3713-xian-shi.xml	显示	2	24	11	02141597	v	7	02141597	v	02141597
3713-xian-shi.xml	显示	2	25	7	02144506	v	11	02144506	v	02144506
3716-xian.xml	现	1	8	7	02141597	v	9	02137900	v	02141597
3716-xian.xml	现	1	9	11	00423043	v	5	00423043	v	00423043
3716-xian.xml	现	2	22	8	00049013	adv	13	00049971	adv	00049971
3716-xian.xml	现	2	23	5	00049971	adv	13	00049971	adv	00049971
3729-xian-zhi.xml	限制	1	8	13	00237442	v	8	00234091	v	00234091
3729-xian-zhi.xml	限制	2	21	10	00234091	v	5	01304044	v	00234091
3729-xian-zhi.xml	限制	2	23	5	00234091	v	11	02514936	v	02514936
3729-xian-zhi.xml	限制	2	24	11	02514936	v	7	00234091	v	00234091
3729-xian-zhi.xml	限制	2	25	10	00234091	v	4	00236085	v	00234091
3729-xian-zhi.xml	限制	3	40	8	05854882	n	10	05131322	n	05131322
3729-xian-zhi.xml	限制	3	41	11	05854882	n	5	05854882	n	05854882
3729-xian-zhi.xml	限制	3	42	11	13780436	n	8	05854882	n	13780436
3729-xian-zhi.xml	限制	3	44	10	00809843	n	4	05854882	n	05854882
3764-xiang.xml	想	1	7	8	00630153	v	11	00632042	v	00632042
3764-xiang.xml	想	3	31	13	00691086	v	5	00691086	v	00691086
3764-xiang.xml	想	4	43	4	01829179	v	9	01829179	v	01829179
3764-xiang.xml	想	5	55	5	01809490	v	13	01809490	v	01809490
3764-xiang.xml	想	6	67	8	05842164	v	11	05842164	v	05842164
3780-xiang.xml	象	1	8	13	01413463	adj	8	01413463	adj	01413463
3790-xiao.xml	消	1	8	7	00428350	v	10	01975617	v	01975617
3797-xiao.xml	小	1	8	13	01394303	adj	5	05838106	n	01394303
3809-xie-zhu.xml	协助	1	8	9	02553283	v	4	02553283	v	02553283
3809-xie-zhu.xml	协助	1	9	5	02419840	v	11	02419840	v	02419840
3809-xie-zhu.xml	协助	1	10	9	02553283	v	8	02553283	v	02553283
3809-xie-zhu.xml	协助	1	11	13	02553283	v	7	02553283	v	02553283
3809-xie-zhu.xml	协助	1	13	11	02553283	v	4	02553283	v	02553283
3809-xie-zhu.xml	协助	2	27	11	01210099	n	4	01210099	n	01210099
3809-xie-zhu.xml	协助	2	28	13	01210099	n	7	01210099	n	01210099
3823-xie.xml	谢	1	8	11	00422870	v	8	00422870	v	00422870
3830-xin.xml	新	1	8	4	01645077	adj	9	01645077	adj	01645077
3845-xin.xml	信	1	8	9	00685199	v	7	00690278	v	00685199
3860-xing.xml	形	1	8	9	02453050	v	8	02629987	v	02629987
3867-xing.xml	行	1	8	5	01852660	v	9	00296527	n	01852660
3867-xing.xml	行	2	21	7	01379697	v	10	02054081	v	02054081
3867-xing.xml	行	3	34	10	01716563	v	7	02565990	v	02565990
3867-xing.xml	行	4	47	5	02088253	adj	11	01828067	adj	01828067
3877-xing.xml	幸	1	8	10	01051573	adj	4	01051573	adj	01051573
3887-xiong.xml	熊	1	8	4	01262463	adj	11	00266855	adj	00266855
3895-xiu.xml	修	1	8	7	01658171	v	9	00261534	v	01658171
3895-xiu.xml	修	2	21	4	01629175	v	10	01023137	v	01629175
3901-xiu-gai.xml	修改	1	8	4	00998373	v	10	00998373	v	00998373
3901-xiu-gai.xml	修改	1	9	5	00998147	v	10	00998147	v	00998147
3901-xiu-gai.xml	修改	2	22	13	00998147	v	8	00126072	v	00126072
3901-xiu-gai.xml	修改	2	23	4	00400201	n	9	00400201	n	00400201
3901-xiu-gai.xml	修改	3	23	11	00200556	n	8	00200556	n	00200556
3901-xiu-gai.xml	修改	3	39	7	00126072	v	11	00998147	v	00998147
3908-xu-yao.xml	需要	1	8	13	02634015	v	5	02634015	v	02634015
3908-xu-yao.xml	需要	1	9	5	02634015	v	13	02634015	v	02634015
3908-xu-yao.xml	需要	2	22	8	14472592	n	9	14472592	n	14472592
3913-xu.xml	许	1	8	7	00803980	v	11	00803980	v	00803980
3916-xu.xml	续	1	8	13	00089419	adv	4	00030839	adv	00030839
3927-xuan.xml	悬	1	8	10	01484587	v	8	01484705	v	01484705
3930-xuan.xml	选	1	8	11	00676526	v	4	00676526	v	00676526
3930-xuan.xml	选	1	9	5	00676526	v	11	00676526	v	00676526
3930-xuan.xml	选	1	10	7	00676526	v	11	00676526	v	00676526
3930-xuan.xml	选	2	23	8	02405902	v	10	02405902	v	02405902
3930-xuan.xml	选	2	25	7	00676526	v	9	00676526	v	00676526
3930-xuan.xml	选	3	38	11	00182630	n	7	00182630	n	00182630
3930-xuan.xml	选	4	52	5	00676526	v	11	00676526	v	00676526
3930-xuan.xml	选	4	53	9	05798247	n	7	05798949	n	05798247
3941-xue.xml	学	1	8	13	00599310	v	4	00599310	v	00599310
3952-xun-qiu.xml	寻求	1	8	9	02245263	v	7	02245263	v	02245263
3952-xun-qiu.xml	寻求	2	22	11	02535833	v	8	02535833	v	02535833
3952-xun-qiu.xml	寻求	2	23	13	02245263	v	4	02535833	v	02245263
3970-yan.xml	淹	1	8	7	01995486	v	9	01527311	v	01527311
3970-yan.xml	淹	1	9	10	01995486	v	7	01995486	v	01995486
3971-yan.xml	严	1	8	5	00918670	adj	11	00714774	adj	00918670
3981-yan-zhong.xml	严重	1	8	7	00654061	adj	9	08681598	n	00654061
3981-yan-zhong.xml	严重	1	9	13	00654061	adj	8	00016415	adv	00016415
3981-yan-zhong.xml	严重	2	22	8	00166233	adv	13	00654061	adj	00166233
3981-yan-zhong.xml	严重	3	35	8	00654061	adj	13	00654061	adj	00654061
3983-yan-jiu.xml	研究	1	8	11	02170904	v	4	00646245	v	02170904
3983-yan-jiu.xml	研究	1	9	10	02170904	v	7	02170904	v	02170904
3983-yan-jiu.xml	研究	2	23	7	00646245	v	13	00638164	n	00646245
3983-yan-jiu.xml	研究	3	36	8	01742655	v	11	00878858	v	00878858
3983-yan-jiu.xml	研究	3	37	11	00646245	v	5	01742655	v	01742655
3983-yan-jiu.xml	研究	4	50	5	00638164	n	13	05805605	n	00638164
3983-yan-jiu.xml	研究	4	51	5	00638164	n	10	00638164	n	00638164
3983-yan-jiu.xml	研究	4	52	4	00878858	v	9	00638164	n	00638164
3990-yan.xml	言	1	8	13	00944022	v	8	01011848	v	01011848
4009-yang.xml	养	1	8	4	02284977	v	13	02284977	v	02284977
4009-yang.xml	养	2	21	5	02223876	v	10	02545454	v	02223876
4022-yao.xml	要	1	7	5	01829179	v	10	01829179	v	01829179
4022-yao.xml	要	2	20	8	00772482	v	9	01191258	v	01191258
4022-yao.xml	要	3	33	8	02634015	v	13	02634015	v	02634015
4022-yao.xml	要	5	57	4	02634015	v	11	02634015	v	02634015
4022-yao.xml	要	7	81	7	00754770	v	13	02240906	v	00754770
4022-yao.xml	要	7	82	5	01829179	v	13	01829179	v	01829179
4022-yao.xml	要	9	106	10	01278672	adj	4	01278672	adj	01278672
4023-yao-qiu.xml	要求	1	8	11	01191258	v	5	00754770	v	00754770
4023-yao-qiu.xml	要求	1	9	9	00757790	v	5	00756987	v	00757790
4023-yao-qiu.xml	要求	1	10	4	00754770	v	9	00037329	adv	00754770
4023-yao-qiu.xml	要求	2	23	13	00757790	v	5	02634015	v	02634015
4023-yao-qiu.xml	要求	3	36	8	05901258	n	9	05901258	n	05901258
4042-yi-yang.xml	一样	1	9	4	02070074	adj	11	02070074	adj	02070074
4042-yi-yang.xml	一样	1	11	7	02070074	adj	13	00356722	adj	00356722
4042-yi-yang.xml	一样	1	12	9	00048072	adv	4	00048072	adv	00048072
4068-yi-wei.xml	以为	1	8	7	00691086	v	11	00633898	v	00691086
4068-yi-wei.xml	以为	1	9	4	00691086	v	13	00691086	v	00691086
4068-yi-wei.xml	以为	2	22	5	00691086	v	11	00633898	v	00633898
4071-yi.xml	易	1	8	4	00752852	adj	9	00752852	adj	00752852
4071-yi.xml	易	1	9	7	00139421	adv	9	01826770	adj	00139421
4085-yi.xml	异	1	8	4	02672316	v	9	02072149	adj	02672316
4097-yin.xml	引	1	8	7	01811849	v	9	01811849	v	01811849
4100-yin-fa.xml	引发	1	8	4	01630392	v	10	01630392	v	01630392
4101-yin-jin.xml	引进	1	7	8	00902866	v	13	00902866	v	00902866
4101-yin-jin.xml	引进	2	19	11	01621712	v	5	01645979	v	01621712
4101-yin-jin.xml	引进	3	31	9	00238889	n	7	07232009	n	00238889
4116-ying.xml	应	2	21	11	00799359	v	8	02240906	v	02240906
4116-ying.xml	应	3	34	9	02663315	v	5	01014100	v	02663315
4116-ying.xml	应	4	47	9	00817348	v	7	00817348	v	00817348
4127-ying.xml	营	1	8	13	02448714	v	8	02450374	v	02448714
4155-yong.xml	用	1	7	5	01161188	v	11	01161188	v	01161188
4155-yong.xml	用	2	19	7	02634015	v	9	01584458	adj	01584458
4155-yong.xml	用	5	55	11	01161188	v	8	01161188	v	01161188
4161-you.xml	优	1	8	9	00230237	adj	5	01126910	adj	01126910
4183-you.xml	有	1	8	8	02208144	v	9	02653395	v	02208144
4183-you.xml	有	1	9	7	02208144	v	11	02208144	v	02208144
4183-you.xml	有	2	22	13	02610777	v	7	02636270	v	02636270
4183-you.xml	有	3	35	7	02208144	v	13	02208144	v	02208144
4183-you.xml	有	3	36	7	02208144	v	13	02208144	v	02208144
4183-you.xml	有	4	49	8	02755779	v	10	02609706	v	02609706
4183-you.xml	有	5	62	5	00120854	v	10	02208144	v	00120854
4183-you.xml	有	6	75	13	02208144	v	7	02609706	v	02208144
4183-you.xml	有	7	88	9	02609706	v	7	02609706	v	02609706
4183-you.xml	有	8	101	5	02639021	v	13	02208144	v	02639021
4225-yu.xml	余	1	8	9	00117793	v	7	02643676	v	02643676
4225-yu.xml	余	1	9	11	02736010	v	5	02643676	v	02736010
4231-yu.xml	遇	1	8	7	02253273	v	9	02026953	v	02253273
4231-yu.xml	遇	1	9	8	02736201	v	13	02253273	v	02253273
4266-yuan.xml	圆	1	8	9	01648288	v	4	02677669	v	01648288
4272-yuan.xml	远	1	8	4	00444378	adj	9	00444378	adj	00444378
4272-yuan.xml	远	1	9	11	00444378	adj	8	00444378	adj	00444378
4276-yuan.xml	愿	1	8	4	00722421	v	9	01828281	v	00722421
4276-yuan.xml	愿	2	21	10	01828281	v	4	00201575	adv	01828281
4276-yuan.xml	愿	3	34	8	07501369	n	13	07200530	n	07501369
4281-yue.xml	越	1	8	5	02714280	v	9	02714280	v	02714280
4289-yun.xml	运	1	8	5	01954657	v	9	01957669	v	01957669
4289-yun.xml	运	1	9	4	01954657	v	9	01957669	v	01954657
4308-zai.xml	载	1	8	7	02060895	v	9	01976584	v	02060895
4308-zai.xml	载	1	9	4	01749530	v	9	01749530	v	01749530
4312-zai-sheng.xml	再生	1	8	10	01634614	v	4	00929061	adj	01634614
4313-zai.xml	在	1	7	8	02609706	v	9	02609706	v	02609706
4313-zai.xml	在	3	32	5	02659476	v	9	02717862	v	02717862
4334-zao.xml	早	1	8	10	00820993	adj	8	00820993	adj	00820993
4334-zao.xml	早	1	9	10	00816521	adj	8	00820993	adj	00820993
4336-zao.xml	造	1	8	5	01620211	v	11	01658171	v	01620211
4350-zeng.xml	增	1	8	8	00156409	v	10	00156409	v	00156409
4350-zeng.xml	增	1	9	9	00156409	v	4	00153083	v	00153083
4350-zeng.xml	增	2	22	10	00156409	v	7	00231172	v	00156409
4350-zeng.xml	增	3	35	10	00156409	v	8	00156409	v	00156409
4352-zeng-zhang.xml	增长	1	8	7	00156409	v	11	00156409	v	00156409
4352-zeng-zhang.xml	增长	1	9	11	00156409	v	5	00156409	v	00156409
4352-zeng-zhang.xml	增长	1	11	4	00156409	v	10	00156409	v	00156409
4352-zeng-zhang.xml	增长	1	12	7	00317432	v	13	00153083	v	00317432
4352-zeng-zhang.xml	增长	2	25	13	00156409	v	4	13518338	n	13518338
4352-zeng-zhang.xml	增长	2	26	7	13518338	n	10	13518338	n	13518338
4358-zeng-jia.xml	增加	1	8	9	00230031	v	5	00153083	v	00153083
4358-zeng-jia.xml	增加	1	9	8	00156409	v	9	00156409	v	00156409
4358-zeng-jia.xml	增加	1	10	4	00153083	v	10	00153083	v	00153083
4358-zeng-jia.xml	增加	2	24	8	13518338	n	10	13518338	n	13518338
4358-zeng-jia.xml	增加	3	37	9	02633444	v	4	00182551	v	00182551
4358-zeng-jia.xml	增加	3	38	10	00182551	v	5	00182551	v	00182551
4393-zhan.xml	占	1	8	4	02399325	v	11	02272834	v	02399325
4393-zhan.xml	占	1	9	8	02613467	v	9	02661230	v	02613467
4393-zhan.xml	占	1	10	5	02641114	v	10	02613467	v	02613467
4393-zhan.xml	占	2	23	10	00087629	n	8	02272834	v	02272834
4393-zhan.xml	占	3	36	9	02272834	v	7	02650318	v	02650318
4393-zhan.xml	占	3	37	8	00525762	v	11	01113439	v	00525762
4393-zhan.xml	占	4	50	9	02112042	v	5	02566500	v	02112042
4393-zhan.xml	占	5	63	10	02295422	v	8	02297086	v	02295422
4406-zhan.xml	站	1	8	8	00672910	v	9	01548893	v	00672910
4406-zhan.xml	站	1	9	10	02740363	v	4	00628065	v	02740363
4406-zhan.xml	站	1	10	11	00638550	v	8	02740363	v	02740363
4406-zhan.xml	站	1	11	13	02740363	v	7	02740363	v	02740363
4406-zhan.xml	站	2	25	10	01548893	v	4	01548893	v	01548893
4406-zhan.xml	站	2	26	4	01987278	v	13	01548893	v	01548893
4406-zhan.xml	站	3	39	8	08674524	n	13	04313218	n	08674524
4406-zhan.xml	站	3	40	10	04313218	n	8	04313218	n	04313218
4406-zhan.xml	站	4	53	4	01548893	v	13	01548893	v	01548893
4406-zhan.xml	站	4	54	10	01548893	v	5	01548893	v	01548893
4406-zhan.xml	站	4	55	9	02707980	v	7	01548893	v	02707980
4406-zhan.xml	站	4	56	4	02740363	v	9	02740363	v	02740363
4406-zhan.xml	站	4	57	9	01548893	v	4	02740363	v	02740363
4406-zhan.xml	站	5	70	7	01548893	v	10	02617408	v	02617408
4409-zhan-zhu.xml	站住	1	8	9	01548893	v	4	01548893	v	01548893
4429-zhao-dao.xml	找到	1	9	7	00723361	v	9	00922307	v	00723361
4429-zhao-dao.xml	找到	1	10	5	00523831	v	11	02217057	v	00523831
4429-zhao-dao.xml	找到	1	11	11	02158938	v	4	02158938	v	02158938
4429-zhao-dao.xml	找到	1	12	9	02158938	v	4	00920843	v	02158938
4457-zheng.xml	征	1	8	4	02311442	v	11	02311442	v	02311442
4457-zheng.xml	征	1	9	4	02311442	v	11	02311442	v	02311442
4468-zheng-qu.xml	争取	1	8	7	02536865	v	10	02536865	v	02536865
4468-zheng-qu.xml	争取	1	9	10	02245263	v	4	02245263	v	02245263
4468-zheng-qu.xml	争取	1	10	10	02295101	v	7	02536865	v	02295101
4468-zheng-qu.xml	争取	1	11	7	02536865	v	9	01148517	v	01148517
4468-zheng-qu.xml	争取	2	24	7	02536865	v	13	02536865	v	02536865
4468-zheng-qu.xml	争取	2	25	4	02536865	v	13	02536865	v	02536865
4468-zheng-qu.xml	争取	2	26	5	02536865	v	9	02536865	v	02536865
4477-zheng-mian.xml	正面	1	8	9	01823004	adj	5	01823004	adj	01823004
4507-zhi.xml	执	1	8	5	01219234	v	13	01219234	v	01219234
4507-zhi.xml	执	2	21	8	02565990	v	11	02565990	v	02565990
4518-zhi.xml	指	1	8	8	00732037	v	10	00957180	v	00732037
4518-zhi.xml	指	1	9	9	00957180	v	7	00957180	v	00957180
4518-zhi.xml	指	1	10	11	00933814	v	7	01063503	v	00933814
4518-zhi.xml	指	2	23	5	00925764	v	11	01011267	v	01011267
4532-zhi-ze.xml	指责	1	8	9	00844668	v	5	00865823	v	00865823
4532-zhi-ze.xml	指责	1	9	13	00845147	v	4	00845147	v	00845147
4532-zhi-ze.xml	指责	2	22	4	07252418	n	10	00844217	v	00844217
4533-zhi.xml	止	1	8	13	02615799	v	5	02615799	v	02615799
4537-zhi.xml	志	1	8	13	01002259	v	4	00613596	v	00613596
4538-zhi.xml	至	1	11	7	00342572	v	11	02009962	v	00342572
4540-zhi.xml	致	1	9	13	00991634	v	5	00991634	v	00991634
4557-zhi.xml	制	1	8	8	01624592	v	10	01624592	v	01624592
4567-zhi-zhi.xml	制止	1	8	5	02686624	v	9	00797525	v	00797525
4567-zhi-zhi.xml	制止	1	9	8	02565578	v	10	02456292	v	02456292
4573-zhi.xml	治	1	8	4	02592711	v	13	02517217	v	02517217
4573-zhi.xml	治	1	9	4	02592711	v	9	02517217	v	02517217
4573-zhi.xml	治	2	22	13	02517217	v	7	02505278	v	02505278
4593-zhong.xml	重	1	8	11	01015376	v	7	01015376	v	01015376
4593-zhong.xml	重	2	21	13	00840083	adj	8	00840083	adj	00840083
4593-zhong.xml	重	3	34	11	02710678	v	5	02710678	v	02710678
4593-zhong.xml	重	3	35	5	02710678	v	10	02710678	v	02710678
4621-zhu-chi.xml	主持	1	8	7	02448474	v	10	02445109	v	02448474
4621-zhu-chi.xml	主持	1	9	4	01196951	v	11	01196951	v	01196951
4621-zhu-chi.xml	主持	2	22	10	02445109	v	5	00815452	v	02445109
4621-zhu-chi.xml	主持	3	35	11	00897613	v	4	02445887	v	00897613
4621-zhu-chi.xml	主持	4	48	5	01196951	v	10	01196951	v	01196951
4621-zhu-chi.xml	主持	4	49	8	01196951	v	9	01196951	v	01196951
4637-zhu.xml	住	1	8	8	02654741	v	11	02655932	v	02654741
4647-zhu-yi.xml	注意	1	8	13	02174871	v	4	02123398	v	02123398
4647-zhu-yi.xml	注意	1	9	10	02122959	v	8	05711376	n	02122959
4647-zhu-yi.xml	注意	1	10	13	02174871	v	5	00618360	v	00618360
4647-zhu-yi.xml	注意	1	11	11	02123398	v	8	02123398	v	02123398
4647-zhu-yi.xml	注意	2	24	5	01830440	v	9	01826886	v	01830440
4647-zhu-yi.xml	注意	3	37	11	02122959	v	7	02158938	v	02158938
4647-zhu-yi.xml	注意	3	38	5	02122959	v	9	02158938	v	02158938
4647-zhu-yi.xml	注意	4	51	4	05862201	n	10	05862201	n	05862201
4647-zhu-yi.xml	注意	4	52	9	05710222	n	8	05862201	n	05862201
4647-zhu-yi.xml	注意	4	53	11	05862201	n	7	05862201	n	05862201
4649-zhu.xml	祝	1	8	7	00905166	v	11	00904886	v	00905166
4649-zhu.xml	祝	1	9	10	00905166	v	5	00883519	v	00905166
4697-zhuang.xml	装	1	8	5	02091230	v	10	01485079	v	02091230
4697-zhuang.xml	装	1	9	7	01496967	v	9	01496967	v	01496967
4704-zhuang.xml	撞	1	8	4	01346164	v	10	01238728	v	01238728
4717-zhui-su.xml	追溯	1	8	4	00731071	v	10	00731071	v	00731071
4717-zhui-su.xml	追溯	2	21	11	02008366	v	4	00731071	v	02008366
4717-zhui-su.xml	追溯	2	22	11	02008366	v	4	00731071	v	02008366
4717-zhui-su.xml	追溯	3	35	10	02160493	v	4	00731071	v	02160493
4717-zhui-su.xml	追溯	4	48	13	02008366	v	7	00731071	v	02008366
4720-zhun.xml	准	1	8	5	02427979	v	13	00803980	v	00803980
4721-zhun-bei.xml	准备	1	8	8	00407168	v	13	00407168	v	00407168
4721-zhun-bei.xml	准备	1	9	7	00407168	v	9	01028104	v	00407168
4721-zhun-bei.xml	准备	2	22	10	00407168	v	5	00407168	v	00407168
4721-zhun-bei.xml	准备	3	35	11	01145325	n	4	14054590	n	01145325
4731-zi.xml	资	1	8	13	01649143	v	4	02560630	v	02560630
4765-zou.xml	走	1	8	13	01908923	v	7	01886163	v	01886163
4765-zou.xml	走	2	21	8	01839438	v	13	07325733	n	01839438
4765-zou.xml	走	3	34	11	02013448	v	5	02013448	v	02013448
4765-zou.xml	走	3	35	11	01839438	v	4	01839438	v	01839438
4765-zou.xml	走	3	36	13	00149403	v	4	00149403	v	00149403
4765-zou.xml	走	4	49	5	02493222	v	10	02625504	v	02493222
4765-zou.xml	走	4	50	9	01916886	v	5	01908923	v	01916886
4765-zou.xml	走	5	64	7	01995963	v	10	01839438	v	01995963
4765-zou.xml	走	5	65	11	01839438	v	4	02351405	v	01839438
4765-zou.xml	走	5	66	4	02351891	v	13	02351891	v	02351891
4765-zou.xml	走	6	79	13	01839438	v	8	02377696	v	01839438
4765-zou.xml	走	6	80	4	01839438	v	9	01908923	v	01839438
4765-zou.xml	走	6	81	4	02114674	v	13	01908923	v	02114674
4765-zou.xml	走	6	82	8	00342215	v	13	02351891	v	00342215
4765-zou.xml	走	7	95	8	02377696	v	13	01908923	v	02377696
4765-zou.xml	走	7	96	10	01908923	v	4	01996535	v	01996535
4765-zou.xml	走	8	109	7	00234667	adv	13	00236283	adv	00234667
4765-zou.xml	走	8	110	7	02078906	v	10	00234667	adv	00234667
4765-zou.xml	走	9	123	7	00938201	v	9	00619438	v	00938201
4766-zou-chu.xml	走出	1	8	7	01742655	v	13	00348906	v	01742655
4766-zou-chu.xml	走出	2	21	9	02019450	v	8	02019450	v	02019450
4785-zu.xml	足	1	8	7	02010848	v	9	02344113	adj	02010848
4785-zu.xml	足	2	21	4	02344113	adj	10	02344113	adj	02344113
4793-zu-zhi.xml	阻止	1	8	13	02565578	v	4	02458316	v	02458316
4793-zu-zhi.xml	阻止	2	21	8	02458316	v	9	00797525	v	02458316
4794-zu.xml	组	1	8	5	02453050	v	11	00658247	v	00658247
4795-zu-cheng.xml	组成	1	8	11	02639437	v	7	02453050	v	02639437
4795-zu-cheng.xml	组成	1	9	7	02626667	v	9	02639437	v	02639437
4795-zu-cheng.xml	组成	1	10	13	02627475	v	5	02626667	v	02626667
4795-zu-cheng.xml	组成	2	23	7	02626667	v	9	05877576	n	05877576
4795-zu-cheng.xml	组成	2	24	9	02453050	v	7	04940721	n	02453050
4795-zu-cheng.xml	组成	3	37	11	08443418	n	4	08443418	n	08443418
4795-zu-cheng.xml	组成	3	38	9	01348685	v	8	00237945	n	00237945
4798-zu-zhi.xml	组织	1	8	11	02437377	v	5	02243318	v	02243318
4798-zu-zhi.xml	组织	2	21	4	02437377	v	9	02453050	v	02453050
4798-zu-zhi.xml	组织	2	22	7	00405549	v	10	08024893	n	00405549
4798-zu-zhi.xml	组织	3	35	4	01928626	adj	11	08024893	n	08024893
4798-zu-zhi.xml	组织	4	48	11	08024893	n	5	08024893	n	08024893
4798-zu-zhi.xml	组织	5	61	10	05274844	n	8	05274844	n	05274844
4798-zu-zhi.xml	组织	6	74	8	04575584	n	10	05734541	n	04575584
